GeneID;Citrus;Human;Bee;Global_Status
lcl|SDAQ01000131.1_cds_KAI3535666.1_12858;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535667.1_12859;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535668.1_12860;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535669.1_12861;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535670.1_12862;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535671.1_12863;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535672.1_12864;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535673.1_12865;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000131.1_cds_KAI3535674.1_12866;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535675.1_12867;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000131.1_cds_KAI3535676.1_12868;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000131.1_cds_KAI3535677.1_12869;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535569.1_12870;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535570.1_12871;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535571.1_12872;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535572.1_12873;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535573.1_12874;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535574.1_12875;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535575.1_12876;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535576.1_12877;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535577.1_12878;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535578.1_12879;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535579.1_12880;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535580.1_12881;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535581.1_12882;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535582.1_12883;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535583.1_12884;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535584.1_12885;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535585.1_12886;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535586.1_12887;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535587.1_12888;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535588.1_12889;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000132.1_cds_KAI3535589.1_12890;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535590.1_12891;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000132.1_cds_KAI3535591.1_12892;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535480.1_12893;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000133.1_cds_KAI3535481.1_12894;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000133.1_cds_KAI3535482.1_12895;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535483.1_12896;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535484.1_12897;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535485.1_12898;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535486.1_12899;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000133.1_cds_KAI3535487.1_12900;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535488.1_12901;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535489.1_12902;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535490.1_12903;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535491.1_12904;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535492.1_12905;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535493.1_12906;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535494.1_12907;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535495.1_12908;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535496.1_12909;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535497.1_12910;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000133.1_cds_KAI3535498.1_12911;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535499.1_12912;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535500.1_12913;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535501.1_12914;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535502.1_12915;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535503.1_12916;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000133.1_cds_KAI3535504.1_12917;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535398.1_12918;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535399.1_12919;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535400.1_12920;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535401.1_12921;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000134.1_cds_KAI3535402.1_12922;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535403.1_12923;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535404.1_12924;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535405.1_12925;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535406.1_12926;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000134.1_cds_KAI3535407.1_12927;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535408.1_12928;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535409.1_12929;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535410.1_12930;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535411.1_12931;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535412.1_12932;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535413.1_12933;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535414.1_12934;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535415.1_12935;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535416.1_12936;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535417.1_12937;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535418.1_12938;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535419.1_12939;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535420.1_12940;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535421.1_12941;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535422.1_12942;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000134.1_cds_KAI3535423.1_12943;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535424.1_12944;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535425.1_12945;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535426.1_12946;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535427.1_12947;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000134.1_cds_KAI3535428.1_12948;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535429.1_12949;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000134.1_cds_KAI3535430.1_12950;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535293.1_12951;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535294.1_12952;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535295.1_12953;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535296.1_12954;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535297.1_12955;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535298.1_12956;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535299.1_12957;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535300.1_12958;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535301.1_12959;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535302.1_12960;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535303.1_12961;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535304.1_12962;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535305.1_12963;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535306.1_12964;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535307.1_12965;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535308.1_12966;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535309.1_12967;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535310.1_12968;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535311.1_12969;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535312.1_12970;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535313.1_12971;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535314.1_12972;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535315.1_12973;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535316.1_12974;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535317.1_12975;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535318.1_12976;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535319.1_12977;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535320.1_12978;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000135.1_cds_KAI3535321.1_12979;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000135.1_cds_KAI3535322.1_12980;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535232.1_12981;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000136.1_cds_KAI3535233.1_12982;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535234.1_12983;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535235.1_12984;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535236.1_12985;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535237.1_12986;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535238.1_12987;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535239.1_12988;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535240.1_12989;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535241.1_12990;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000136.1_cds_KAI3535242.1_12991;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535243.1_12992;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535244.1_12993;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535245.1_12994;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535246.1_12995;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535247.1_12996;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535248.1_12997;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000136.1_cds_KAI3535249.1_12998;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535250.1_12999;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535251.1_13000;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535252.1_13001;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000136.1_cds_KAI3535253.1_13002;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535254.1_13003;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535255.1_13004;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000136.1_cds_KAI3535256.1_13005;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535257.1_13006;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535258.1_13007;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535259.1_13008;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000136.1_cds_KAI3535260.1_13009;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535261.1_13010;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000136.1_cds_KAI3535262.1_13011;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535150.1_13012;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535151.1_13013;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535152.1_13014;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000137.1_cds_KAI3535153.1_13015;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535154.1_13016;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535155.1_13017;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535156.1_13018;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000137.1_cds_KAI3535157.1_13019;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000137.1_cds_KAI3535158.1_13020;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535159.1_13021;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535160.1_13022;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535161.1_13023;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535162.1_13024;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000137.1_cds_KAI3535163.1_13025;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535164.1_13026;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535165.1_13027;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000137.1_cds_KAI3535166.1_13028;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000137.1_cds_KAI3535167.1_13029;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000137.1_cds_KAI3535168.1_13030;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535052.1_13031;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535053.1_13032;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535054.1_13033;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535055.1_13034;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535056.1_13035;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535057.1_13036;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535058.1_13037;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535059.1_13038;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535060.1_13039;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535061.1_13040;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535062.1_13041;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535063.1_13042;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535064.1_13043;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535065.1_13044;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535066.1_13045;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535067.1_13046;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535068.1_13047;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535069.1_13048;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535070.1_13049;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535071.1_13050;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535072.1_13051;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535073.1_13052;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535074.1_13053;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535075.1_13054;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535076.1_13055;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535077.1_13056;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535078.1_13057;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535079.1_13058;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535080.1_13059;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535081.1_13060;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000138.1_cds_KAI3535082.1_13061;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000138.1_cds_KAI3535083.1_13062;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534945.1_13063;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534946.1_13064;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534947.1_13065;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534948.1_13066;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000139.1_cds_KAI3534949.1_13067;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534950.1_13068;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534951.1_13069;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534952.1_13070;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000139.1_cds_KAI3534953.1_13071;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534954.1_13072;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534955.1_13073;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534956.1_13074;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534957.1_13075;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534958.1_13076;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534959.1_13077;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534960.1_13078;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000139.1_cds_KAI3534961.1_13079;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000139.1_cds_KAI3534962.1_13080;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534963.1_13081;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534964.1_13082;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534965.1_13083;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534966.1_13084;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534967.1_13085;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000139.1_cds_KAI3534968.1_13086;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534969.1_13087;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534970.1_13088;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534971.1_13089;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534972.1_13090;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534973.1_13091;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534974.1_13092;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534975.1_13093;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534976.1_13094;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000139.1_cds_KAI3534977.1_13095;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534862.1_13096;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534863.1_13097;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534864.1_13098;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534865.1_13099;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534866.1_13100;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534867.1_13101;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534868.1_13102;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534869.1_13103;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534870.1_13104;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534871.1_13105;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534872.1_13106;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534873.1_13107;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534874.1_13108;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534875.1_13109;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534876.1_13110;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534877.1_13111;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534878.1_13112;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534879.1_13113;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534880.1_13114;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534881.1_13115;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534882.1_13116;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534883.1_13117;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000140.1_cds_KAI3534884.1_13118;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534885.1_13119;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534886.1_13120;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534887.1_13121;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000140.1_cds_KAI3534888.1_13122;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534774.1_13123;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534775.1_13124;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534776.1_13125;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534777.1_13126;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534778.1_13127;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534779.1_13128;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534780.1_13129;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534781.1_13130;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534782.1_13131;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534783.1_13132;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000141.1_cds_KAI3534784.1_13133;SAFE;SAFE;SAFE;APPROVED
